Agent,Grid Size,Number of Colors,Total No. of Regenerations until valid board generation,Total No. of Times Matches Occurred during init,Total No. of Deadlocks during init,Total No. of Shuffles/Deadlocks Occurred,Avg No. of Shuffles/Deadlocks Occurred per move,Total score per Game Setting,Avg score per Game Setting,Total Valid Moves Made,Avg Valid Moves Made,Total No. of Possible/Playable Moves,Avg No. of Possible/Playable Moves per config,Total No. of Avalanche Matches,Avg No. of Avalanche Matches per move,Total Moves Available per Game Setting,Total deterministic score after first move,Avg deterministic score after first move,Total non-deterministic score after first move,Avg non-deterministic score after first move,Total avalanche count after first move
bottom_agent,"(15, 15)",15,1,0,1,0,0,1590,31.8,500,10,4290,8.58,26,0.052,10,150,3,9,0.18,3
top_agent,"(15, 15)",15,9,8,1,15,0.03,1630,32.6,500,10,7140,14.28,44,0.088,10,150,3,15,0.3,5
bottom_agent,"(15, 15)",15,9,8,1,19,0.038,1649,32.98,500,10,8008,16.016,49,0.098,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,4,3,1,36,0.072,1669,33.38,500,10,15439,30.878,57,0.114,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,4,3,1,36,0.072,1715,34.3,500,10,14495,28.99,68,0.136,10,150,3,45,0.9,15
top_agent,"(15, 15)",15,0,0,0,0,0,2030,40.6,500,10,3502,7.004,116,0.232,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,0,0,0,0,0,1904,38.08,500,10,4057,8.114,132,0.264,10,150,3,318,6.36,104
top_agent,"(15, 15)",15,11,10,1,51,0.102,1692,33.84,500,10,17215,34.43,66,0.132,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,11,10,1,52,0.104,1761,35.22,500,10,18713,37.426,82,0.164,10,150,3,0,0,0
top_agent,"(15, 15)",15,1,0,1,14,0.028,1736,34.72,500,10,7621,15.242,76,0.152,10,150,3,15,0.3,5
bottom_agent,"(15, 15)",15,1,0,1,33,0.066,1780,35.6,500,10,13828,27.656,95,0.19,10,150,3,166,3.32,55
top_agent,"(15, 15)",15,9,8,1,0,0,1614,32.28,500,10,5172,10.344,35,0.07,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,9,8,1,0,0,1724,34.48,500,10,6246,12.492,70,0.14,10,150,3,0,0,0
top_agent,"(15, 15)",15,3,2,1,0,0,1588,31.76,500,10,5493,10.986,28,0.056,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,3,2,1,0,0,1573,31.46,500,10,4569,9.138,22,0.044,10,150,3,0,0,0
top_agent,"(15, 15)",15,8,7,1,0,0,1851,37.02,500,10,2015,4.03,70,0.14,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",15,8,7,1,34,0.068,1674,33.48,500,10,13587,27.174,47,0.094,10,150,3,12,0.24,4
top_agent,"(15, 15)",15,0,0,0,0,0,1628,32.56,500,10,2816,5.632,24,0.048,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",15,0,0,0,0,0,1780,35.6,500,10,2787,5.574,74,0.148,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,2,1,1,0,0,1570,31.4,500,10,1519,3.038,23,0.046,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",15,2,1,1,1,0.002,1608,32.16,500,10,2472,4.944,32,0.064,10,150,3,0,0,0
top_agent,"(15, 15)",15,11,10,1,49,0.098,1686,33.72,500,10,16850,33.7,57,0.114,10,150,3,12,0.24,4
bottom_agent,"(15, 15)",15,11,10,1,51,0.102,1756,35.12,500,10,19498,38.996,93,0.186,10,150,3,0,0,0
top_agent,"(15, 15)",15,4,3,1,8,0.016,1714,34.28,500,10,5801,11.602,66,0.132,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",15,4,3,1,0,0,1590,31.8,500,10,4243,8.486,28,0.056,10,150,3,0,0,0
top_agent,"(15, 15)",15,0,0,0,0,0,1561,31.22,500,10,2783,5.566,20,0.04,10,150,3,12,0.24,4
bottom_agent,"(15, 15)",15,0,0,0,42,0.084,1700,34,500,10,17524,35.048,77,0.154,10,150,3,0,0,0
top_agent,"(15, 15)",15,2,1,1,2,0.004,1569,31.38,500,10,2866,5.732,20,0.04,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,2,1,1,0,0,1554,31.08,500,10,2938,5.876,18,0.036,10,150,3,0,0,0
top_agent,"(15, 15)",15,3,2,1,50,0.1,1700,34,500,10,21856,43.712,61,0.122,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,3,2,1,52,0.104,1744,34.88,500,10,20223,40.446,79,0.158,10,150,3,21,0.42,7
top_agent,"(15, 15)",15,5,4,1,0,0,1742,34.84,500,10,4651,9.302,79,0.158,10,150,3,12,0.24,4
bottom_agent,"(15, 15)",15,5,4,1,0,0,1993,39.86,500,10,3937,7.874,109,0.218,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,7,6,1,0,0,1752,35.04,500,10,5229,10.458,77,0.154,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,7,6,1,0,0,1767,35.34,500,10,4398,8.796,87,0.174,10,150,3,150,3,50
top_agent,"(15, 15)",15,0,0,0,0,0,1727,34.54,500,10,3468,6.936,74,0.148,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,0,0,0,0,0,1812,36.24,500,10,3400,6.8,97,0.194,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,1,0,1,0,0,1599,31.98,500,10,3515,7.03,31,0.062,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,1,0,1,0,0,1675,33.5,500,10,3460,6.92,40,0.08,10,150,3,9,0.18,3
top_agent,"(15, 15)",15,2,1,1,0,0,1610,32.2,500,10,5184,10.368,35,0.07,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,2,1,1,7,0.014,1618,32.36,500,10,6792,13.584,32,0.064,10,150,3,27,0.54,9
top_agent,"(15, 15)",15,11,10,1,0,0,1601,32.02,500,10,3920,7.84,17,0.034,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",15,11,10,1,0,0,1654,33.08,500,10,3529,7.058,34,0.068,10,150,3,9,0.18,3
top_agent,"(15, 15)",15,1,0,1,0,0,1672,33.44,500,10,5979,11.958,57,0.114,10,150,3,18,0.36,6
bottom_agent,"(15, 15)",15,1,0,1,0,0,1768,35.36,500,10,3551,7.102,86,0.172,10,150,3,156,3.12,51
top_agent,"(15, 15)",15,1,0,1,0,0,1627,32.54,500,10,2326,4.652,25,0.05,10,150,3,12,0.24,4
bottom_agent,"(15, 15)",15,1,0,1,0,0,1644,32.88,500,10,2553,5.106,28,0.056,10,200,4,6,0.12,2
top_agent,"(15, 15)",15,18,17,1,2,0.004,2018,40.36,500,10,3608,7.216,121,0.242,10,150,3,15,0.3,5
bottom_agent,"(15, 15)",15,18,17,1,15,0.03,2063,41.26,500,10,7946,15.892,139,0.278,10,150,3,466,9.32,104
top_agent,"(15, 15)",15,1,0,1,0,0,1756,35.12,500,10,5431,10.862,84,0.168,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,1,0,1,0,0,1801,36.02,500,10,5503,11.006,99,0.198,10,150,3,15,0.3,5
top_agent,"(15, 15)",15,16,15,1,0,0,1653,33.06,500,10,4869,9.738,48,0.096,10,150,3,21,0.42,7
bottom_agent,"(15, 15)",15,16,15,1,16,0.032,1737,34.74,500,10,8069,16.138,73,0.146,10,150,3,6,0.12,2
top_agent,"(15, 15)",15,1,0,1,0,0,1570,31.4,500,10,3263,6.526,20,0.04,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,1,0,1,17,0.034,1599,31.98,500,10,7928,15.856,30,0.06,10,150,3,7,0.14,2
top_agent,"(15, 15)",15,5,4,1,0,0,1857,37.14,500,10,2923,5.846,104,0.208,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,5,4,1,0,0,1764,35.28,500,10,2807,5.614,79,0.158,10,150,3,15,0.3,5
top_agent,"(15, 15)",15,0,0,0,6,0.012,1707,34.14,500,10,3792,7.584,65,0.13,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,0,0,0,0,0,1600,32,500,10,2142,4.284,32,0.064,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,1,0,1,19,0.038,1634,32.68,500,10,8440,16.88,43,0.086,10,150,3,21,0.42,6
bottom_agent,"(15, 15)",15,1,0,1,26,0.052,1625,32.5,500,10,11843,23.686,39,0.078,10,150,3,6,0.12,2
top_agent,"(15, 15)",15,0,0,0,0,0,1732,34.64,500,10,3476,6.952,76,0.152,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,0,0,0,17,0.034,1730,34.6,500,10,7845,15.69,72,0.144,10,150,3,150,3,50
top_agent,"(15, 15)",15,0,0,0,0,0,1876,37.52,500,10,3885,7.77,74,0.148,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,0,0,0,0,0,2000,40,500,10,3957,7.914,113,0.226,10,150,3,300,6,50
top_agent,"(15, 15)",15,0,0,0,0,0,1567,31.34,500,10,3390,6.78,19,0.038,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,0,0,0,22,0.044,1619,32.38,500,10,10858,21.716,38,0.076,10,150,3,12,0.24,4
top_agent,"(15, 15)",15,2,1,1,44,0.088,1754,35.08,500,10,16868,33.736,79,0.158,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,2,1,1,44,0.088,1823,36.46,500,10,16472,32.944,100,0.2,10,150,3,58,1.16,16
top_agent,"(15, 15)",15,12,11,1,20,0.04,1646,32.92,500,10,8283,16.566,45,0.09,10,150,3,21,0.42,7
bottom_agent,"(15, 15)",15,12,11,1,36,0.072,1865,37.3,500,10,13985,27.97,101,0.202,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,2,1,1,0,0,1627,32.54,500,10,3566,7.132,28,0.056,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",15,2,1,1,37,0.074,1730,34.6,500,10,16590,33.18,58,0.116,10,150,3,6,0.12,2
top_agent,"(15, 15)",15,6,5,1,0,0,1587,31.74,500,10,4125,8.25,24,0.048,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,6,5,1,0,0,1576,31.52,500,10,3871,7.742,25,0.05,10,150,3,6,0.12,2
top_agent,"(15, 15)",15,14,13,1,2,0.004,1612,32.24,500,10,3954,7.908,37,0.074,10,150,3,43,0.86,14
bottom_agent,"(15, 15)",15,14,13,1,0,0,1964,39.28,500,10,3579,7.158,143,0.286,10,150,3,0,0,0
top_agent,"(15, 15)",15,0,0,0,0,0,1821,36.42,500,10,5690,11.38,102,0.204,10,150,3,183,3.66,60
bottom_agent,"(15, 15)",15,0,0,0,0,0,1852,37.04,500,10,4597,9.194,113,0.226,10,150,3,156,3.12,51
top_agent,"(15, 15)",15,9,8,1,0,0,1551,31.02,500,10,4083,8.166,12,0.024,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,9,8,1,0,0,1762,35.24,500,10,4507,9.014,85,0.17,10,150,3,0,0,0
top_agent,"(15, 15)",15,2,1,1,33,0.066,1785,35.7,500,10,11245,22.49,51,0.102,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,2,1,1,32,0.064,1664,33.28,500,10,14078,28.156,48,0.096,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,5,4,1,1,0.002,1536,30.72,500,10,1686,3.372,12,0.024,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",15,5,4,1,7,0.014,1567,31.34,500,10,3992,7.984,22,0.044,10,150,3,0,0,0
top_agent,"(15, 15)",15,1,0,1,14,0.028,1598,31.96,500,10,7919,15.838,29,0.058,10,150,3,12,0.24,4
bottom_agent,"(15, 15)",15,1,0,1,5,0.01,1580,31.6,500,10,4723,9.446,25,0.05,10,150,3,0,0,0
top_agent,"(15, 15)",15,3,2,1,38,0.076,1748,34.96,500,10,13826,27.652,55,0.11,10,150,3,24,0.48,8
bottom_agent,"(15, 15)",15,3,2,1,40,0.08,1900,38,500,10,13952,27.904,90,0.18,10,150,3,24,0.48,7
top_agent,"(15, 15)",15,0,0,0,0,0,1651,33.02,500,10,6239,12.478,36,0.072,10,150,3,15,0.3,5
bottom_agent,"(15, 15)",15,0,0,0,0,0,2027,40.54,500,10,4812,9.624,164,0.328,10,150,3,0,0,0
top_agent,"(15, 15)",15,3,2,1,0,0,1664,33.28,500,10,5482,10.964,36,0.072,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,3,2,1,13,0.026,1956,39.12,500,10,7402,14.804,140,0.28,10,150,3,12,0.24,4
top_agent,"(15, 15)",15,2,1,1,0,0,1560,31.2,500,10,2585,5.17,19,0.038,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,2,1,1,42,0.084,1812,36.24,500,10,14863,29.726,101,0.202,10,150,3,9,0.18,3
top_agent,"(15, 15)",15,4,3,1,0,0,1758,35.16,500,10,6040,12.08,67,0.134,10,150,3,4,0.08,1
bottom_agent,"(15, 15)",15,4,3,1,0,0,1998,39.96,500,10,5090,10.18,159,0.318,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,3,2,1,0,0,1736,34.72,500,10,5159,10.318,72,0.144,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",15,3,2,1,0,0,1584,31.68,500,10,3974,7.948,27,0.054,10,150,3,6,0.12,2
top_agent,"(15, 15)",15,1,0,1,0,0,1623,32.46,500,10,4318,8.636,36,0.072,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",15,1,0,1,0,0,2197,43.94,500,10,3183,6.366,215,0.43,10,150,3,0,0,0
top_agent,"(15, 15)",15,5,4,1,2,0.004,1662,33.24,500,10,3757,7.514,34,0.068,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,5,4,1,35,0.07,1863,37.26,500,10,13242,26.484,104,0.208,10,150,3,157,3.14,52
top_agent,"(15, 15)",15,0,0,0,0,0,1569,31.38,500,10,3723,7.446,21,0.042,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,0,0,0,0,0,1778,35.56,500,10,3668,7.336,83,0.166,10,150,3,189,3.78,56
top_agent,"(15, 15)",15,0,0,0,50,0.1,1733,34.66,500,10,19659,39.318,76,0.152,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",15,0,0,0,51,0.102,1741,34.82,500,10,19296,38.592,84,0.168,10,150,3,0,0,0
top_agent,"(15, 15)",15,7,6,1,0,0,1884,37.68,500,10,3513,7.026,117,0.234,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,7,6,1,2,0.004,1908,38.16,500,10,3672,7.344,128,0.256,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,27,26,1,0,0,2088,41.76,500,10,2936,5.872,184,0.368,10,150,3,15,0.3,5
bottom_agent,"(15, 15)",15,27,26,1,0,0,1749,34.98,500,10,5006,10.012,79,0.158,10,150,3,0,0,0
top_agent,"(15, 15)",15,10,9,1,0,0,1575,31.5,500,10,3631,7.262,25,0.05,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,10,9,1,0,0,1651,33.02,500,10,3973,7.946,46,0.092,10,150,3,9,0.18,3
top_agent,"(15, 15)",15,2,1,1,0,0,1713,34.26,500,10,2832,5.664,68,0.136,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,2,1,1,45,0.09,1779,35.58,500,10,18450,36.9,71,0.142,10,150,3,0,0,0
top_agent,"(15, 15)",15,4,3,1,0,0,1645,32.9,500,10,4928,9.856,45,0.09,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",15,4,3,1,10,0.02,1699,33.98,500,10,6041,12.082,61,0.122,10,150,3,0,0,0
top_agent,"(15, 15)",15,0,0,0,0,0,1553,31.06,500,10,4905,9.81,17,0.034,10,150,3,15,0.3,5
bottom_agent,"(15, 15)",15,0,0,0,0,0,1597,31.94,500,10,3459,6.918,32,0.064,10,150,3,0,0,0
top_agent,"(15, 15)",15,7,6,1,0,0,1566,31.32,500,10,4420,8.84,22,0.044,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,7,6,1,0,0,1876,37.52,500,10,4513,9.026,38,0.076,10,150,3,0,0,0
top_agent,"(15, 15)",15,5,4,1,0,0,1860,37.2,500,10,3091,6.182,115,0.23,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,5,4,1,43,0.086,1732,34.64,500,10,17612,35.224,60,0.12,10,150,3,0,0,0
top_agent,"(15, 15)",15,7,6,1,0,0,1637,32.74,500,10,4146,8.292,40,0.08,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,7,6,1,0,0,1911,38.22,500,10,3826,7.652,78,0.156,10,150,3,0,0,0
top_agent,"(15, 15)",15,7,6,1,0,0,1702,34.04,500,10,4002,8.004,66,0.132,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,7,6,1,0,0,1599,31.98,500,10,4250,8.5,32,0.064,10,150,3,0,0,0
top_agent,"(15, 15)",15,2,1,1,0,0,1795,35.9,500,10,4042,8.084,95,0.19,10,150,3,15,0.3,5
bottom_agent,"(15, 15)",15,2,1,1,0,0,1809,36.18,500,10,4210,8.42,95,0.19,10,150,3,24,0.48,8
top_agent,"(15, 15)",15,5,4,1,41,0.082,1756,35.12,500,10,16863,33.726,78,0.156,10,150,3,18,0.36,6
bottom_agent,"(15, 15)",15,5,4,1,52,0.104,1718,34.36,500,10,18349,36.698,62,0.124,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,1,0,1,0,0,1584,31.68,500,10,2784,5.568,19,0.038,10,150,3,18,0.36,6
bottom_agent,"(15, 15)",15,1,0,1,7,0.014,1770,35.4,500,10,4427,8.854,40,0.08,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,3,2,1,0,0,1699,33.98,500,10,3483,6.966,66,0.132,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,3,2,1,0,0,1750,35,500,10,5046,10.092,81,0.162,10,150,3,0,0,0
top_agent,"(15, 15)",15,3,2,1,0,0,1668,33.36,500,10,4116,8.232,37,0.074,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",15,3,2,1,2,0.004,1620,32.4,500,10,4893,9.786,31,0.062,10,150,3,21,0.42,6
top_agent,"(15, 15)",15,1,0,1,27,0.054,1750,35,500,10,10779,21.558,62,0.124,10,200,4,6,0.12,2
bottom_agent,"(15, 15)",15,1,0,1,2,0.004,1714,34.28,500,10,3689,7.378,50,0.1,10,150,3,18,0.36,6
top_agent,"(15, 15)",15,3,2,1,0,0,1676,33.52,500,10,3860,7.72,37,0.074,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,3,2,1,1,0.002,1623,32.46,500,10,3965,7.93,23,0.046,10,150,3,0,0,0
top_agent,"(15, 15)",15,2,1,1,9,0.018,1567,31.34,500,10,5186,10.372,21,0.042,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,2,1,1,35,0.07,1652,33.04,500,10,9842,19.684,52,0.104,10,150,3,12,0.24,4
top_agent,"(15, 15)",15,2,1,1,0,0,1617,32.34,500,10,3916,7.832,35,0.07,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,2,1,1,1,0.002,1649,32.98,500,10,3434,6.868,44,0.088,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,0,0,0,0,0,1730,34.6,500,10,3246,6.492,73,0.146,10,150,3,12,0.24,4
bottom_agent,"(15, 15)",15,0,0,0,0,0,1732,34.64,500,10,3830,7.66,72,0.144,10,150,3,0,0,0
top_agent,"(15, 15)",15,22,21,1,0,0,1575,31.5,500,10,7114,14.228,23,0.046,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,22,21,1,0,0,1792,35.84,500,10,4641,9.282,90,0.18,10,150,3,0,0,0
top_agent,"(15, 15)",15,1,0,1,30,0.06,1772,35.44,500,10,11764,23.528,80,0.16,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,1,0,1,34,0.068,1687,33.74,500,10,13731,27.462,53,0.106,10,150,3,15,0.3,5
top_agent,"(15, 15)",15,4,3,1,0,0,1577,31.54,500,10,5644,11.288,23,0.046,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,4,3,1,0,0,1957,39.14,500,10,4273,8.546,110,0.22,10,150,3,0,0,0
top_agent,"(15, 15)",15,3,2,1,17,0.034,1672,33.44,500,10,7504,15.008,60,0.12,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,3,2,1,32,0.064,1845,36.9,500,10,12267,24.534,104,0.208,10,150,3,15,0.3,5
top_agent,"(15, 15)",15,3,2,1,6,0.012,1537,30.74,500,10,3540,7.08,12,0.024,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,3,2,1,47,0.094,1691,33.82,500,10,18538,37.076,67,0.134,10,150,3,0,0,0
top_agent,"(15, 15)",15,3,2,1,1,0.002,1893,37.86,500,10,2793,5.586,119,0.238,10,150,3,6,0.12,2
bottom_agent,"(15, 15)",15,3,2,1,44,0.088,1748,34.96,500,10,16372,32.744,71,0.142,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,2,1,1,0,0,1729,34.58,500,10,3427,6.854,75,0.15,10,150,3,21,0.42,7
bottom_agent,"(15, 15)",15,2,1,1,6,0.012,1712,34.24,500,10,3421,6.842,66,0.132,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,0,0,0,1,0.002,1982,39.64,500,10,2996,5.992,137,0.274,10,150,3,12,0.24,4
bottom_agent,"(15, 15)",15,0,0,0,0,0,1684,33.68,500,10,2829,5.658,43,0.086,10,150,3,9,0.18,3
top_agent,"(15, 15)",15,8,7,1,0,0,1623,32.46,500,10,4347,8.694,23,0.046,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,8,7,1,0,0,1644,32.88,500,10,4092,8.184,29,0.058,10,150,3,0,0,0
top_agent,"(15, 15)",15,9,8,1,0,0,1927,38.54,500,10,4914,9.828,87,0.174,10,150,3,184,3.68,54
bottom_agent,"(15, 15)",15,9,8,1,0,0,1633,32.66,500,10,4290,8.58,22,0.044,10,150,3,6,0.12,2
top_agent,"(15, 15)",15,2,1,1,17,0.034,1572,31.44,500,10,8686,17.372,25,0.05,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,2,1,1,28,0.056,1726,34.52,500,10,13215,26.43,63,0.126,10,150,3,32,0.64,10
top_agent,"(15, 15)",15,1,0,1,15,0.03,1643,32.86,500,10,6653,13.306,32,0.064,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,1,0,1,47,0.094,1727,34.54,500,10,18384,36.768,78,0.156,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,7,6,1,0,0,1559,31.18,500,10,3108,6.216,19,0.038,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,7,6,1,4,0.008,1611,32.22,500,10,3817,7.634,37,0.074,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,2,1,1,0,0,1715,34.3,500,10,5511,11.022,68,0.136,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",15,2,1,1,0,0,1595,31.9,500,10,5902,11.804,29,0.058,10,150,3,0,0,0
top_agent,"(15, 15)",15,1,0,1,9,0.018,1706,34.12,500,10,5143,10.286,64,0.128,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,1,0,1,8,0.016,1752,35.04,500,10,4411,8.822,82,0.164,10,150,3,6,0.12,2
top_agent,"(15, 15)",15,10,9,1,0,0,1561,31.22,500,10,4172,8.344,20,0.04,10,150,3,15,0.3,5
bottom_agent,"(15, 15)",15,10,9,1,0,0,1693,33.86,500,10,4078,8.156,46,0.092,10,150,3,3,0.06,1
top_agent,"(15, 15)",15,6,5,1,0,0,1639,32.78,500,10,4167,8.334,23,0.046,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,6,5,1,2,0.004,1699,33.98,500,10,3752,7.504,61,0.122,10,150,3,0,0,0
top_agent,"(15, 15)",15,4,3,1,41,0.082,1744,34.88,500,10,17628,35.256,67,0.134,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,4,3,1,46,0.092,1724,34.48,500,10,17993,35.986,71,0.142,10,150,3,0,0,0
top_agent,"(15, 15)",15,7,6,1,0,0,1598,31.96,500,10,2774,5.548,32,0.064,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,7,6,1,0,0,1775,35.5,500,10,5218,10.436,85,0.17,10,150,3,0,0,0
top_agent,"(15, 15)",15,12,11,1,14,0.028,1615,32.3,500,10,7367,14.734,39,0.078,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,12,11,1,31,0.062,1641,32.82,500,10,12399,24.798,42,0.084,10,150,3,9,0.18,3
top_agent,"(15, 15)",15,1,0,1,28,0.056,1616,32.32,500,10,10626,21.252,32,0.064,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,1,0,1,35,0.07,1815,36.3,500,10,15472,30.944,102,0.204,10,150,3,0,0,0
top_agent,"(15, 15)",15,2,1,1,0,0,1578,31.56,500,10,3724,7.448,25,0.05,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,2,1,1,0,0,1783,35.66,500,10,3550,7.1,83,0.166,10,150,3,12,0.24,4
top_agent,"(15, 15)",15,1,0,1,0,0,1906,38.12,500,10,5981,11.962,124,0.248,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",15,1,0,1,0,0,1732,34.64,500,10,5917,11.834,76,0.152,10,150,3,177,3.54,58
top_agent,"(15, 15)",15,2,1,1,0,0,1624,32.48,500,10,2178,4.356,22,0.044,10,150,3,3,0.06,1
bottom_agent,"(15, 15)",15,2,1,1,0,0,1569,31.38,500,10,3021,6.042,22,0.044,10,150,3,0,0,0
top_agent,"(15, 15)",15,3,2,1,0,0,1573,31.46,500,10,2406,4.812,24,0.048,10,150,3,18,0.36,6
bottom_agent,"(15, 15)",15,3,2,1,30,0.06,1660,33.2,500,10,12024,24.048,57,0.114,10,150,3,9,0.18,3
top_agent,"(15, 15)",15,11,10,1,0,0,1762,35.24,500,10,4147,8.294,82,0.164,10,150,3,174,3.48,56
bottom_agent,"(15, 15)",15,11,10,1,0,0,1915,38.3,500,10,4513,9.026,132,0.264,10,150,3,36,0.72,12
top_agent,"(15, 15)",15,4,3,1,53,0.106,1807,36.14,500,10,20549,41.098,80,0.16,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,4,3,1,52,0.104,1848,36.96,500,10,19048,38.096,103,0.206,10,150,3,0,0,0
top_agent,"(15, 15)",15,10,9,1,37,0.074,1632,32.64,500,10,14461,28.922,42,0.084,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,10,9,1,50,0.1,1756,35.12,500,10,19589,39.178,81,0.162,10,150,3,12,0.24,4
top_agent,"(15, 15)",15,2,1,1,9,0.018,1545,30.9,500,10,4964,9.928,14,0.028,10,150,3,7,0.14,2
bottom_agent,"(15, 15)",15,2,1,1,15,0.03,1544,30.88,500,10,7324,14.648,14,0.028,10,150,3,0,0,0
top_agent,"(15, 15)",15,1,0,1,0,0,1708,34.16,500,10,4804,9.608,66,0.132,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,1,0,1,0,0,1590,31.8,500,10,5817,11.634,28,0.056,10,150,3,10,0.2,3
top_agent,"(15, 15)",15,0,0,0,51,0.102,1694,33.88,500,10,20905,41.81,65,0.13,10,150,3,9,0.18,3
bottom_agent,"(15, 15)",15,0,0,0,51,0.102,1716,34.32,500,10,19455,38.91,77,0.154,10,150,3,0,0,0
top_agent,"(15, 15)",15,5,4,1,0,0,1595,31.9,500,10,4474,8.948,28,0.056,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,5,4,1,0,0,1560,31.2,500,10,4077,8.154,20,0.04,10,150,3,0,0,0
top_agent,"(15, 15)",15,12,11,1,21,0.042,1616,32.32,500,10,10372,20.744,30,0.06,10,150,3,0,0,0
bottom_agent,"(15, 15)",15,12,11,1,37,0.074,1680,33.6,500,10,14965,29.93,58,0.116,10,150,3,18,0.36,6
